
 num     #instances         #bytes  class name
 866:             1             16  com.gemstone.gemfire.internal.cache.EnumListenerEvent$AFTER_CREATE
 867:             2             16  java.lang.Shutdown$Lock
 868:             1             16  com.sun.management.OperatingSystem
 869:             1             16  com.gemstone.org.jgroups.protocols.pbcast.STABLE$StableTask
 870:             2             16  com.gemstone.gemfire.internal.cache.PartitionedRegionDataView
 871:             1             16  com.gemstone.gemfire.internal.cache.control.InternalResourceManager$1
 872:             1             16  java.nio.charset.CoderResult$2
 873:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$26
 874:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$41
 875:             1             16  com.gemstone.gemfire.distributed.internal.locks.DLockGrantor$1
 876:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats$11
 877:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$MyListener
 878:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$10
 879:             1             16  [Lcom.gemstone.gemfire.cache.TransactionListener;
 880:             1             16  com.gemstone.gemfire.internal.cache.AbstractBridgeServer$1
 881:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$21
 882:             1             16  java.util.concurrent.TimeUnit$7
 883:             1             16  java.net.Proxy
 884:             1             16  java.util.concurrent.TimeUnit$3
 885:             1             16  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
 886:             1             16  java.util.Currency
 887:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$29
 888:             1             16  java.io.ObjectStreamClass$ClassDataSlot
 889:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$14
 890:             1             16  sun.util.calendar.Gregorian
 891:             1             16  com.gemstone.gemfire.distributed.internal.DistributionChannel
 892:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$1
 893:             1             16  com.gemstone.gemfire.internal.cache.tier.sockets.CacheClientNotifierStats
 894:             1             16  com.gemstone.gemfire.internal.licensing.LicenseChecker$DefaultUnlicensedPeerLimiter
 895:             1             16  com.gemstone.org.jgroups.protocols.FD$Monitor
 896:             2             16  com.gemstone.gemfire.distributed.internal.DistributionManager$MembershipListenersLock
 897:             1             16  java.nio.charset.CoderResult$1
 898:             1             16  sun.nio.ch.Util$1
 899:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$37
 900:             1             16  com.gemstone.gemfire.internal.concurrent.AtomicIntegerArray5
 901:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$5
 902:             1             16  com.gemstone.org.jgroups.protocols.TpHeader
 903:             1             16  com.gemstone.gemfire.internal.cache.control.MemoryEventType$8
 904:             1             16  com.gemstone.gemfire.internal.cache.control.MemoryEventType$2
 905:             1             16  com.gemstone.gemfire.distributed.internal.PooledExecutorWithDMStats$1
 906:             1             16  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteFunction66$1
 907:             1             16  java.util.concurrent.TimeUnit$6
 908:             1             16  com.sun.naming.internal.VersionHelper12
 909:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$33
 910:             1             16  java.text.MessageFormat$Field
 911:             1             16  com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$6
 912:             1             16  sun.management.ThreadImpl
 913:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats
 914:             1             16  com.gemstone.gemfire.internal.jta.TransactionManagerImpl$TransactionTimeOutThread
 915:             1             16  [Ljava.lang.StackTraceElement;
 916:             1             16  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
 917:             1             16  java.security.Policy$UnsupportedEmptyCollection
 918:             1             16  com.gemstone.org.jgroups.protocols.TP$IncomingMessageHandler
 919:             1             16  com.gemstone.gemfire.internal.cache.GemFireCacheImpl$Stopper
 920:             1             16  java.io.ByteArrayOutputStream
 921:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$5$1
 922:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$34
 923:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$38
 924:             1             16  java.util.concurrent.TimeUnit$4
 925:             1             16  com.gemstone.gemfire.internal.tcp.TCPConduit$Stopper
 926:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats$9
 927:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$6$1
 928:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$40
 929:             1             16  java.util.TreeMap$KeySet
 930:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$6
 931:             1             16  com.gemstone.gemfire.internal.tcp.TCPConduit$2
 932:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats$4
 933:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$22
 934:             1             16  com.gemstone.org.jgroups.stack.Configurator
 935:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$23
 936:             1             16  java.util.concurrent.TimeUnit$5
 937:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$Stopper
 938:             1             16  sun.reflect.DelegatingMethodAccessorImpl
 939:             1             16  sun.misc.FloatingDecimal$1
 940:             1             16  [Lcom.gemstone.gemfire.cache.partition.PartitionListener;
 941:             1             16  java.security.Policy$PolicyInfo
 942:             1             16  com.gemstone.gemfire.internal.cache.GridAdvisor$GridProfileId
 943:             1             16  sun.reflect.generics.tree.FormalTypeParameter
 944:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats$7
 945:             1             16  com.gemstone.gemfire.internal.i18n.AbstractStringIdResourceBundle
 946:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$39
 947:             1             16  com.gemstone.gemfire.pdx.internal.WeakConcurrentIdentityHashMap
 948:             1             16  com.gemstone.gemfire.internal.WindowsProcessStats$1
 949:             1             16  com.gemstone.gemfire.internal.cache.control.MemoryEventType$1
 950:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$35
 951:             1             16  sun.misc.Launcher
 952:             1              8  com.gemstone.gemfire.internal.jndi.NameParserImpl
 953:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteRegionFunctionSingleHop
 954:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetAll
 955:             1              8  com.gemstone.gemfire.internal.cache.EventID$ShortEventIDByteArrayFiller
 956:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetPDXEnumById
 957:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ProcessBatch
 958:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Put65
 959:             1              8  java.io.DeleteOnExitHook$1
 960:             1              8  sun.net.DefaultProgressMeteringPolicy
 961:             1              8  com.sun.org.apache.xerces.internal.utils.SecuritySupport
 962:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Destroy65
 963:             1              8  sun.reflect.GeneratedConstructorAccessor6
 964:             1              8  com.gemstone.gemfire.cache.client.internal.QueueManagerImpl$QSizeComparator
 965:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Invalidate
 966:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RequestEventValue
 967:             1              8  sun.reflect.GeneratedConstructorAccessor7
 968:             1              8  java.security.ProtectionDomain$2
 969:             1              8  com.gemstone.gemfire.cache.server.internal.ConnectionCountProbe
 970:             1              8  com.gemstone.gemfire.internal.cache.GridAdvisor$2
 971:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetFunctionAttribute
 972:             1              8  java.util.Collections$EmptySet
 973:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RollbackCommand
 974:             1              8  com.gemstone.gemfire.internal.cache.PartitionedRegionHelper$MemberFailureListener
 975:             1              8  com.gemstone.gemfire.distributed.internal.deadlock.DLockDependencyMonitor
 976:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Destroy
 977:             1              8  com.gemstone.gemfire.internal.tools.gfsh.aggregator.AggregatorPartitionFunction
 978:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteFunction66
 979:             1              8  java.lang.reflect.ReflectAccess
 980:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.CommitCommand
 981:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetClientPRMetadataCommand66
 982:             1              8  com.gemstone.gemfire.internal.cache.EventID$ByteEventIDByteArrayFiller
 983:             1              8  java.net.UnknownContentHandler
 984:             1              8  sun.nio.ch.FileDispatcher
 985:             1              8  com.gemstone.gemfire.internal.cache.EventID$IntegerEventIDByteArrayFiller
 986:             1              8  com.gemstone.gemfire.internal.cache.GridAdvisor$1
 987:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.DestroyRegion
 988:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.StopCQ
 989:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ContainsKey
 990:             1              8  sun.reflect.GeneratedConstructorAccessor5
 991:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator
 992:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetPDXIdForEnum
 993:             1              8  sun.reflect.GeneratedMethodAccessor38
 994:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.KeySet
 995:             1              8  com.gemstone.gemfire.internal.jta.TransactionManagerImpl$GlobalTransactionComparator
 996:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.PutUserCredentials
 997:             1              8  com.gemstone.gemfire.internal.cache.EventID$LongEventIDByteArrayFiller
 998:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetClientPRMetadataCommand
 999:             1              8  com.gemstone.gemfire.internal.cache.Token$Destroyed
1000:             1              8  com.gemstone.gemfire.SystemFailure$1
1001:             1              8  com.gemstone.gemfire.internal.concurrent.CF6Impl
1002:             1              8  com.gemstone.gemfire.internal.cache.VMThinRegionEntry$1
1003:             1              8  java.io.File$1
1004:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMemberFactory
1005:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.UnregisterInterest
1006:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteCQ
1007:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.UpdateClientNotification
1008:             1              8  java.util.concurrent.ThreadPoolExecutor$CallerRunsPolicy
1009:             1              8  java.security.AccessControlContext$1
1010:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInterestList61
1011:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetAllForRI
1012:             1              8  sun.reflect.GeneratedConstructorAccessor1
1013:             1              8  com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$5
1014:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInterestList66
1015:             1              8  java.util.ResourceBundle$Control
1016:             1              8  sun.misc.Launcher$Factory
1017:             1              8  java.lang.Runtime
1018:             1              8  com.gemstone.gemfire.internal.cache.Token$Removed
1019:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.TXFailoverCommand
1020:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor3
1021:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Query
1022:             1              8  java.nio.Bits$1
1023:             1              8  com.gemstone.gemfire.internal.cache.PRContainsValueFunction
1024:             1              8  com.gemstone.gemfire.internal.cache.VMStatsRegionEntry$1
1025:             1              8  java.lang.System$2
1026:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.PutAll
1027:             1              8  com.gemstone.gemfire.SystemFailure$3
1028:             1              8  sun.reflect.GeneratedConstructorAccessor4
1029:             1              8  java.lang.ref.Reference$Lock
1030:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor5
1031:             1              8  com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$1
1032:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.AddPdxEnum
1033:             1              8  sun.reflect.ReflectionFactory
1034:             1              8  com.gemstone.gemfire.internal.cache.FixedPartitionAttributesListener
1035:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMembershipManager$EventProcessingLock
1036:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator
1037:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteCQ61
1038:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.CreateRegion
1039:             1              8  com.gemstone.gemfire.internal.cache.TXEntryState$1
1040:             1              8  java.lang.ProcessEnvironment$NameComparator
1041:             1              8  sun.reflect.GeneratedConstructorAccessor3
1042:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RemoveUserAuth
1043:             1              8  com.gemstone.gemfire.internal.admin.ClientHealthMonitoringRegion$1
1044:             1              8  sun.misc.Unsafe
1045:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Size
1046:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Query651
1047:             1              8  com.gemstone.gemfire.internal.cache.Token$Removed2
1048:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.CloseConnection
1049:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.MonitorCQ
1050:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.AddPdxType
1051:             1              8  sun.misc.ASCIICaseInsensitiveComparator
1052:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteRegionFunction65
1053:             1              8  com.gemstone.gemfire.SystemFailure$4
1054:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMembershipManager$ViewLock
1055:             1              8  sun.util.resources.LocaleData$LocaleDataResourceBundleControl
1056:             1              8  com.gemstone.gemfire.internal.cache.control.InternalResourceManager$ResourceObserverAdapter
1057:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator
1058:             1              8  sun.reflect.GeneratedConstructorAccessor2
1059:             1              8  com.gemstone.gemfire.internal.tools.gfsh.command.CommandExecLoaderListener
1060:             1              8  com.gemstone.org.jgroups.util.GemFireTracer
1061:             1              8  sun.nio.ch.WindowsSelectorProvider
1062:             1              8  com.gemstone.gemfire.distributed.internal.InternalDistributedSystem$5
1063:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ContainsKey66
1064:             1              8  java.lang.ApplicationShutdownHooks$1
1065:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInterestList
1066:             1              8  java.net.InetAddress$1
1067:             1              8  com.gemstone.gemfire.distributed.internal.locks.DummyDLockStats
1068:             1              8  java.lang.Terminator$1
1069:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteRegionFunction
1070:             1              8  sun.security.provider.NativeSeedGenerator
1071:             1              8  com.gemstone.gemfire.internal.cache.ProxyRegionMap$ProxyRegionEntry
1072:             1              8  com.gemstone.gemfire.internal.size.ReflectionObjectSizer$1
1073:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInterest61
1074:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetClientPartitionAttributesCommand66
1075:             1              8  com.gemstone.gemfire.internal.cache.Token$EndOfStream
1076:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetEntryCommand
1077:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Request
1078:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterDataSerializers
1079:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Put61
1080:             1              8  java.net.URLClassLoader$7
1081:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator
1082:             1              8  java.util.jar.JavaUtilJarAccessImpl
1083:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Ping
1084:             1              8  com.gemstone.gemfire.distributed.internal.locks.DLockService$1
1085:             1              8  sun.net.www.protocol.file.Handler
1086:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.UnregisterInterestList
1087:             1              8  java.util.Collections$ReverseComparator
1088:             1              8  com.gemstone.gemfire.internal.cache.NotAvailable
1089:             1              8  com.gemstone.gemfire.internal.size.ReflectionObjectSizer
1090:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.MakePrimary
1091:             1              8  com.gemstone.gemfire.internal.cache.Token$LocalInvalid
1092:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor1
1093:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor6
1094:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Put
1095:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.Invalid
1096:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ClearRegion
1097:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.CloseCQ
1098:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ClientReady
1099:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetCQStats
1100:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetPDXIdForType
1101:             1              8  javax.xml.parsers.SecuritySupport
1102:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator
1103:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteRegionFunction66
1104:             1              8  com.gemstone.gemfire.distributed.internal.locks.DLockService$SuspendLockingToken
1105:             1              8  com.gemstone.gemfire.internal.cache.control.InternalResourceManager$DummyMemoryPoolMXBean
1106:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor7
1107:             1              8  java.lang.ProcessEnvironment$EntryComparator
1108:             1              8  java.util.Hashtable$EmptyIterator
1109:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInstantiators
1110:             1              8  sun.net.www.protocol.jar.JarFileFactory
1111:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.TXSynchronizationCommand
1112:             1              8  com.gemstone.gemfire.internal.cache.PartitionedRegion$4
1113:             1              8  com.gemstone.gemfire.distributed.internal.DistributionManager$MembersLock
1114:             1              8  java.util.concurrent.ThreadPoolExecutor$AbortPolicy
1115:             1              8  com.gemstone.gemfire.internal.cache.partitioned.SizedBasedLoadProbe
1116:             1              8  java.lang.String$CaseInsensitiveComparator
1117:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetClientPartitionAttributesCommand
1118:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.PeriodicAck
1119:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetAll651
1120:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteFunction
1121:             1              8  com.gemstone.gemfire.internal.cache.Token$Invalid
1122:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.ExecuteFunction65
1123:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor4
1124:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.RegisterInterest
1125:             1              8  com.gemstone.gemfire.internal.cache.tier.sockets.command.GetPDXTypeById
1126:             1              8  java.util.Hashtable$EmptyEnumerator
1127:             1              8  java.util.regex.Pattern$CharPropertyNames$5
Total        272447       19626056
