
 num     #instances         #bytes  class name
 874:             1             16  sun.util.calendar.Gregorian
 875:             1             16  com.gemstone.gemfire.distributed.internal.DistributionStats$10
 876:             1             16  com.gemstone.gemfire.distributed.internal.locks.DLockService$ThreadRequestState
 877:             1             16  com.gemstone.gemfire.internal.cache.control.MemoryEventType$5
 878:             1             16  com.gemstone.gemfire.internal.cache.EnumListenerEvent$AFTER_REGION_CLEAR
 879:             1             16  java.util.regex.Pattern$CharPropertyNames$13
 880:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$7$1
 881:             1             16  com.gemstone.gemfire.internal.jta.TransactionManagerImpl$TransactionTimeOutThread
 882:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$21
 883:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$19
 884:             1             16  java.util.concurrent.TimeUnit$6
 885:             1             16  com.gemstone.gemfire.internal.size.SizeClassOnceObjectSizer
 886:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$10
 887:             1             16  com.gemstone.gemfire.internal.cache.tier.sockets.CacheServerStats$1
 888:             1             16  com.gemstone.gemfire.internal.jta.UserTransactionImpl
 889:             1             16  com.gemstone.gemfire.internal.StatSamplerStats
 890:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$7
 891:             1             16  java.net.Inet6AddressImpl
 892:             1             16  [Lcom.gemstone.gemfire.cache.TransactionListener;
 893:             1             16  com.sun.management.OperatingSystem
 894:             1             16  com.gemstone.gemfire.internal.cache.control.ResourceManagerStats
 895:             1             16  java.nio.charset.CoderResult$1
 896:             1             16  java.io.ObjectStreamClass$ClassDataSlot
 897:             1             16  java.util.regex.Pattern$Dollar
 898:             1             16  com.gemstone.gemfire.distributed.internal.DistributionManager$1
 899:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$29
 900:             1             16  com.gemstone.gemfire.distributed.internal.DistributionChannel
 901:             1             16  com.gemstone.gemfire.internal.cache.EnumListenerEvent$AFTER_REGISTER_INSTANTIATOR
 902:             1             16  java.util.regex.Pattern$CharPropertyNames$12
 903:             1             16  java.util.Currency
 904:             2             16  com.gemstone.gemfire.internal.cache.PartitionedRegionDataView
 905:             1             16  java.util.concurrent.TimeUnit$7
 906:             1             16  java.nio.charset.CoderResult$2
 907:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$9
 908:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$20
 909:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$26
 910:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$32
 911:             1             16  com.gemstone.gemfire.internal.InternalDataSerializer$41
 912:             1              8  java.nio.Bits$1
 913:             1              8  com.gemstone.gemfire.internal.cache.Token$Removed
 914:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator
 915:             1              8  java.util.ResourceBundle$Control
 916:             1              8  com.gemstone.gemfire.SystemFailure$3
 917:             1              8  sun.reflect.ReflectionFactory
 918:             1              8  java.lang.Runtime
 919:             1              8  com.gemstone.gemfire.internal.concurrent.CF6Impl
 920:             1              8  com.gemstone.gemfire.SystemFailure$1
 921:             1              8  com.gemstone.gemfire.internal.cache.Token$Destroyed
 922:             1              8  java.lang.System$2
 923:             1              8  java.util.concurrent.ThreadPoolExecutor$CallerRunsPolicy
 924:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMembershipManager$EventProcessingLock
 925:             1              8  java.net.UnknownContentHandler
 926:             1              8  com.gemstone.gemfire.internal.cache.VMThinRegionEntry$1
 927:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator
 928:             1              8  sun.util.resources.LocaleData$LocaleDataResourceBundleControl
 929:             1              8  java.security.ProtectionDomain$2
 930:             1              8  sun.misc.ASCIICaseInsensitiveComparator
 931:             1              8  com.gemstone.gemfire.distributed.internal.deadlock.DLockDependencyMonitor
 932:             1              8  sun.nio.ch.WindowsSelectorProvider
 933:             1              8  com.sun.org.apache.xerces.internal.utils.SecuritySupport
 934:             1              8  java.io.DeleteOnExitHook$1
 935:             1              8  com.gemstone.gemfire.internal.cache.Token$Removed2
 936:             1              8  com.gemstone.gemfire.internal.tools.gfsh.command.CommandExecLoaderListener
 937:             1              8  com.gemstone.gemfire.internal.cache.GridAdvisor$2
 938:             1              8  com.gemstone.gemfire.cache.server.internal.ConnectionCountProbe
 939:             1              8  com.gemstone.gemfire.distributed.internal.InternalDistributedSystem$5
 940:             1              8  com.gemstone.gemfire.SystemFailure$4
 941:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMembershipManager$ViewLock
 942:             1              8  java.lang.Terminator$1
 943:             1              8  com.gemstone.gemfire.internal.cache.PartitionedRegionHelper$MemberFailureListener
 944:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator
 945:             1              8  com.gemstone.gemfire.internal.tools.gfsh.aggregator.AggregatorPartitionFunction
 946:             1              8  java.lang.reflect.ReflectAccess
 947:             1              8  sun.net.DefaultProgressMeteringPolicy
 948:             1              8  com.gemstone.gemfire.cache.client.internal.QueueManagerImpl$QSizeComparator
 949:             1              8  com.gemstone.gemfire.internal.cache.ProxyRegionMap$ProxyRegionEntry
 950:             1              8  com.gemstone.gemfire.internal.jndi.NameParserImpl
 951:             1              8  com.gemstone.gemfire.internal.cache.GridAdvisor$1
 952:             1              8  com.gemstone.gemfire.internal.jta.TransactionManagerImpl$GlobalTransactionComparator
 953:             1              8  com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMemberFactory
 954:             1              8  java.security.AccessControlContext$1
 955:             1              8  sun.reflect.GeneratedConstructorAccessor1
 956:             1              8  java.util.Collections$EmptySet
 957:             1              8  com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$5
 958:             1              8  com.gemstone.gemfire.distributed.internal.locks.DLockService$1
 959:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor3
 960:             1              8  sun.nio.ch.FileDispatcher
 961:             1              8  com.gemstone.gemfire.internal.cache.Token$EndOfStream
 962:             1              8  sun.reflect.GeneratedConstructorAccessor4
 963:             1              8  com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$1
 964:             1              8  java.io.File$1
 965:             1              8  java.lang.ref.Reference$Lock
 966:             1              8  com.gemstone.gemfire.internal.cache.FixedPartitionAttributesListener
 967:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator
 968:             1              8  com.gemstone.gemfire.internal.cache.VMStatsRegionEntry$1
 969:             1              8  sun.misc.Launcher$Factory
 970:             1              8  java.lang.ProcessEnvironment$NameComparator
 971:             1              8  sun.net.www.protocol.file.Handler
 972:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor5
 973:             1              8  com.gemstone.org.jgroups.util.GemFireTracer
 974:             1              8  sun.reflect.GeneratedConstructorAccessor3
 975:             1              8  com.gemstone.gemfire.internal.cache.PRContainsValueFunction
 976:             1              8  sun.reflect.GeneratedConstructorAccessor2
 977:             1              8  com.gemstone.gemfire.internal.cache.PartitionedRegion$4
 978:             1              8  java.lang.ApplicationShutdownHooks$1
 979:             1              8  com.gemstone.gemfire.internal.cache.TXEntryState$1
 980:             1              8  java.net.InetAddress$1
 981:             1              8  com.gemstone.gemfire.internal.admin.ClientHealthMonitoringRegion$1
 982:             1              8  com.gemstone.gemfire.internal.size.ReflectionObjectSizer$1
 983:             1              8  java.net.URLClassLoader$7
 984:             1              8  java.util.jar.JavaUtilJarAccessImpl
 985:             1              8  javax.xml.parsers.SecuritySupport
 986:             1              8  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator
 987:             1              8  sun.misc.Unsafe
 988:             1              8  com.gemstone.gemfire.internal.cache.NotAvailable
 989:             1              8  com.gemstone.gemfire.internal.size.ReflectionObjectSizer
 990:             1              8  java.lang.ProcessEnvironment$EntryComparator
 991:             1              8  sun.security.provider.NativeSeedGenerator
 992:             1              8  com.gemstone.gemfire.internal.cache.control.InternalResourceManager$ResourceObserverAdapter
 993:             1              8  sun.net.www.protocol.jar.JarFileFactory
 994:             1              8  com.gemstone.gemfire.distributed.internal.locks.DummyDLockStats
 995:             1              8  com.gemstone.gemfire.internal.cache.control.InternalResourceManager$DummyMemoryPoolMXBean
 996:             1              8  java.util.Collections$ReverseComparator
 997:             1              8  com.gemstone.gemfire.internal.cache.Token$LocalInvalid
 998:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor1
 999:             1              8  java.util.Hashtable$EmptyIterator
1000:             1              8  com.gemstone.gemfire.distributed.internal.locks.DLockService$SuspendLockingToken
1001:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor4
1002:             1              8  com.gemstone.gemfire.distributed.internal.DistributionManager$MembersLock
1003:             1              8  sun.reflect.GeneratedSerializationConstructorAccessor6
1004:             1              8  java.util.Hashtable$EmptyEnumerator
1005:             1              8  java.lang.String$CaseInsensitiveComparator
1006:             1              8  java.util.concurrent.ThreadPoolExecutor$AbortPolicy
1007:             1              8  com.gemstone.gemfire.internal.cache.partitioned.SizedBasedLoadProbe
1008:             1              8  com.gemstone.gemfire.internal.cache.Token$Invalid
1009:             1              8  java.util.regex.Pattern$CharPropertyNames$5
Total        188015       16024392
